what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327071661496
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327071661525
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071669139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071669224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071672746
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1327071672857
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327071674473
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327071675372
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327071675644
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327071676685
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327071705552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071724724
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071783337
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327071803411
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1327071807437
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327071842718
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327071843040
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327071843088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071899759
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071901449
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071967294
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071969085
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071969126
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327071971562
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1327071985878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327071995149
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072005485
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327072013283
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1327072017033
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327072018492
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072028276
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072032828
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327072033747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327072035473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327072067608
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072083223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072085302
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327072086790
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327072088505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072091029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072094340
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072100935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1327072115184
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327072118513
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327072119387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1327072119998
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1327072123604
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327072134240
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1327072135776
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327072135800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327072138338
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327072138716
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327072139012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327072139303
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327072140012
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327072142721
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327072143484
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072148109
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327072149985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072157167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072271500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072272376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072288246
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072297385
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327072297423
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072297519
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327072307076
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072327586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072411277
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072411818
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072506797
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072509755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072540779
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072577268
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327072580152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072590529
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072610557
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327072612273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072634473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072699645
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072705787
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1327072705860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072706641
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072708310
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.ProblemView.",1327072708348
started,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1327072708688
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1327072708808
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1327072709152
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1327072709209
opened,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1327072709287
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1327072709344
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072709368
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1327072710398
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1327072710487
opened,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ExpressionView",1327072710567
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072713409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072722454
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1327072724026
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Terminate",1327072724125
closed,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.ExpressionView",1327072724166
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1327072725846
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072725869
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327072727320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072730397
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1327072730449
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072730921
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072732362
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1327072732515
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072732548
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072734371
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072771636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072773146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072789614
started,bundle,org.eclipse.dltk.debug,2.0.0.v20091110-1532,"org.eclipse.dltk.debug",1327072794204
started,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1327072794222
started,bundle,org.eclipse.dltk.console,1.0.0.v20090730-1127,"org.eclipse.dltk.console",1327072794224
started,bundle,org.eclipse.dltk.console.ui,2.0.0.v20091203-1154,"org.eclipse.dltk.console.ui",1327072794236
opened,view,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui.ScriptDisplayView",1327072794644
activated,view,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui.ScriptDisplayView",1327072794684
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327072812468
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.BreakpointView",1327072816911
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1327072817906
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072856675
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072863430
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072865437
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072868914
activated,view,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui.ScriptDisplayView",1327072870136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072875038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072876459
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1327072881367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072924436
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072946136
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1327072947146
opened,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1327072947165
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1327072947223
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1327072947284
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1327072947441
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1327072947462
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1327072947601
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1327072947613
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1327072947630
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1327072947699
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1327072947719
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1327072947829
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1327072947960
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1327072947960
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1327072948070
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1327072948124
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1327072948231
activated,view,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.debug.ui.PHPDebugOutput",1327072948271
opened,view,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.executablesView",1327072949575
activated,view,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui.executablesView",1327072949586
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1327072950607
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327072955747
activated,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1327072961287
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327072961341
closed,view,com.android.ide.eclipse.ddms,15.0.0.v201110251216-213216,"com.android.ide.eclipse.ddms.views.LogCatView",1327072961359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327072966615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073089517
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073107652
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073114047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073122115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073589673
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327073596491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073604878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073638519
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327073640237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073642436
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073647525
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327073649790
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1327073652611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327073653800
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327073656716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073656961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073661615
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1327073664493
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327073668271
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327073672678
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327073675234
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1327073683018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327073685465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327073687712
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1327073690164
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073692788
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073692948
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073693108
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073693252
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073693388
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073693532
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073693676
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073693844
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1327073694052
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1327073695060
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327073695783
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327073696288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1327073696609
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1327073702585
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327073709560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073714587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073715370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073716527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073728414
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327073736428
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327073738694
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327073744551
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327073758243
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074063232
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1327074064669
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327074070490
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1327074071634
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074096835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074131281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074132158
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074132822
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1327074142803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074147573
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1327074147625
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327074147984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074148177
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1327074149414
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1327074149552
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1327074154977
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1327074206807
